season,week,home_team,away_team,result,game_type,div_game,game_id,home_score,away_score
2025,14,DET,DAL,14.0,REG,,401772947,44.0,30.0
2025,14,ATL,SEA,-28.0,REG,,401772900,9.0,37.0
2025,14,BUF,CIN,5.0,REG,,401772902,39.0,34.0
2025,14,CLE,TEN,-2.0,REG,,401772898,29.0,31.0
2025,14,MIN,WSH,31.0,REG,,401772899,31.0,0.0
2025,14,NYJ,MIA,-24.0,REG,,401772790,10.0,34.0
2025,14,TB,NO,-4.0,REG,,401772792,20.0,24.0
2025,14,JAX,IND,17.0,REG,,401772793,36.0,19.0
2025,14,BAL,PIT,-5.0,REG,,401772791,22.0,27.0
2025,14,LV,DEN,-7.0,REG,,401772794,17.0,24.0
2025,14,GB,CHI,7.0,REG,,401772897,28.0,21.0
2025,14,ARI,LAR,-28.0,REG,,401772901,17.0,45.0
2025,14,KC,HOU,-10.0,REG,,401772932,10.0,20.0
2025,14,LAC,PHI,3.0,REG,,401772822,22.0,19.0
2025,15,TB,ATL,-1.0,REG,,401772948,28.0,29.0
2025,15,CHI,CLE,28.0,REG,,401772904,31.0,3.0
2025,15,CIN,BAL,-24.0,REG,,401772796,0.0,24.0
2025,15,KC,LAC,-3.0,REG,,401772798,13.0,16.0
2025,15,NE,BUF,-4.0,REG,,401772795,31.0,35.0
2025,15,NYG,WSH,-8.0,REG,,401772905,21.0,29.0
2025,15,PHI,LV,31.0,REG,,401772906,31.0,0.0
2025,15,JAX,NYJ,28.0,REG,,401772797,48.0,20.0
2025,15,HOU,ARI,20.0,REG,,401772903,40.0,20.0
2025,15,DEN,GB,8.0,REG,,401772800,34.0,26.0
2025,15,LAR,DET,7.0,REG,,401772909,41.0,34.0
2025,15,NO,CAR,3.0,REG,,401772908,20.0,17.0
2025,15,SF,TEN,13.0,REG,,401772907,37.0,24.0
2025,15,SEA,IND,2.0,REG,,401772799,18.0,16.0
2025,15,DAL,MIN,-8.0,REG,,401772933,26.0,34.0
2025,15,PIT,MIA,13.0,REG,,401772823,28.0,15.0
2025,16,WSH,PHI,0.0,REG,,401772612,0.0,0.0
2025,16,CHI,GB,0.0,REG,,401772613,0.0,0.0
2025,16,CLE,BUF,0.0,REG,,401772802,0.0,0.0
2025,16,DAL,LAC,0.0,REG,,401772910,0.0,0.0
2025,16,TEN,KC,0.0,REG,,401772803,0.0,0.0
2025,16,MIA,CIN,0.0,REG,,401772934,0.0,0.0
2025,16,NO,NYJ,0.0,REG,,401772801,0.0,0.0
2025,16,NYG,MIN,0.0,REG,,401772911,0.0,0.0
2025,16,CAR,TB,0.0,REG,,401772912,0.0,0.0
2025,16,DEN,JAX,0.0,REG,,401772913,0.0,0.0
2025,16,ARI,ATL,0.0,REG,,401772914,0.0,0.0
2025,16,DET,PIT,0.0,REG,,401772806,0.0,0.0
2025,16,HOU,LV,0.0,REG,,401772805,0.0,0.0
2025,16,BAL,NE,0.0,REG,,401772804,0.0,0.0
2025,16,IND,SF,0.0,REG,,401772824,0.0,0.0
2025,17,WSH,DAL,0.0,REG,,401772710,0.0,0.0
2025,17,MIN,DET,0.0,REG,,401772711,0.0,0.0
2025,17,KC,DEN,0.0,REG,,401772622,0.0,0.0
2025,17,LAC,HOU,0.0,REG,,401772951,0.0,0.0
2025,17,GB,BAL,0.0,REG,,401772953,0.0,0.0
2025,17,CIN,ARI,0.0,REG,,401772954,0.0,0.0
2025,17,CLE,PIT,0.0,REG,,401772807,0.0,0.0
2025,17,TEN,NO,0.0,REG,,401772809,0.0,0.0
2025,17,IND,JAX,0.0,REG,,401772915,0.0,0.0
2025,17,MIA,TB,0.0,REG,,401772916,0.0,0.0
2025,17,NYJ,NE,0.0,REG,,401772808,0.0,0.0
2025,17,CAR,SEA,0.0,REG,,401772952,0.0,0.0
2025,17,LV,NYG,0.0,REG,,401772950,0.0,0.0
2025,17,BUF,PHI,0.0,REG,,401772917,0.0,0.0
2025,17,SF,CHI,0.0,REG,,401772935,0.0,0.0
2025,17,ATL,LAR,0.0,REG,,401772825,0.0,0.0
2025,18,ATL,NO,0.0,REG,,401772966,0.0,0.0
2025,18,BUF,NYJ,0.0,REG,,401772967,0.0,0.0
2025,18,CHI,DET,0.0,REG,,401772965,0.0,0.0
2025,18,CIN,CLE,0.0,REG,,401772964,0.0,0.0
2025,18,DEN,LAC,0.0,REG,,401772956,0.0,0.0
2025,18,LV,KC,0.0,REG,,401772957,0.0,0.0
2025,18,LAR,ARI,0.0,REG,,401772955,0.0,0.0
2025,18,MIN,GB,0.0,REG,,401772968,0.0,0.0
2025,18,NE,MIA,0.0,REG,,401772958,0.0,0.0
2025,18,NYG,DAL,0.0,REG,,401772963,0.0,0.0
2025,18,PHI,WSH,0.0,REG,,401772959,0.0,0.0
2025,18,PIT,BAL,0.0,REG,,401772960,0.0,0.0
2025,18,SF,SEA,0.0,REG,,401772961,0.0,0.0
2025,18,TB,CAR,0.0,REG,,401772969,0.0,0.0
2025,18,JAX,TEN,0.0,REG,,401772970,0.0,0.0
2025,18,HOU,IND,0.0,REG,,401772962,0.0,0.0
2025,1,TBD,TBD,0.0,POST,,401772981,0.0,0.0
2025,2,TBD,TBD,0.0,POST,,401772985,0.0,0.0
2025,3,TBD,TBD,0.0,POST,,401772987,0.0,0.0
2025,4,AFC,NFC,0.0,POST,,401831718,0.0,0.0
2025,5,TBD,TBD,0.0,POST,,401772988,0.0,0.0
